feature,frequency,rank,docfreq,group
congenital,10,9244,1,CTRL
discontinuing,10,9244,1,CTRL
smelling,10,9244,1,CTRL
flowers,10,9244,1,CTRL
mace,10,9244,1,CTRL
lenses,10,9244,1,CTRL
react,10,9244,1,CTRL
ferguson,10,9244,1,CTRL
lies,10,9244,1,CTRL
augusta,10,9244,1,CTRL
entropion,10,9244,1,CTRL
brandie,10,9244,1,CTRL
relatives,10,9244,1,CTRL
def,10,9244,1,CTRL
leslie,10,9244,1,CTRL
alleviate,10,9244,1,CTRL
normalize,10,9244,1,CTRL
ntm,10,9244,1,CTRL
excoriation,10,9244,1,CTRL
airody,10,9244,1,CTRL
interfered,10,9244,1,CTRL
borders,10,9244,1,CTRL
foveal,10,9244,1,CTRL
tms,10,9244,1,CTRL
flights,10,9244,1,CTRL
monotherapy,10,9244,1,CTRL
skips,10,9244,1,CTRL
mornings,10,9244,1,CTRL
aravind,10,9244,1,CTRL
wonder,10,9244,1,CTRL
hudepohl,10,9244,1,CTRL
wynn,10,9244,1,CTRL
bothering,10,9244,1,CTRL
reformatted,10,9244,1,CTRL
pair,10,9244,1,CTRL
transesophageal,10,9244,1,CTRL
spasmodic,10,9244,1,CTRL
vault,10,9244,1,CTRL
asessment,10,9244,1,CTRL
stds,10,9244,1,CTRL
nebivolol,10,9244,1,CTRL
bystolic,10,9244,1,CTRL
softeners,10,9244,1,CTRL
levsin,10,9244,1,CTRL
flatulence,10,9244,1,CTRL
ife,10,9244,1,CTRL
marker,10,9244,1,CTRL
shldr,10,9244,1,CTRL
hodges,10,9244,1,CTRL
plates,10,9244,1,CTRL
camera,10,9244,1,CTRL
urocit,10,9244,1,CTRL
protopic,10,9244,1,CTRL
bands,10,9244,1,CTRL
belly,10,9244,1,CTRL
omfs,10,9244,1,CTRL
ramsay,10,9244,1,CTRL
suppurativa,10,9244,1,CTRL
vodka,10,9244,1,CTRL
retin,10,9244,1,CTRL
laryngoscope,10,9244,1,CTRL
circ,10,9244,1,CTRL
ethel,10,9244,1,CTRL
repairs,10,9244,1,CTRL
synergy,10,9244,1,CTRL
focally,10,9244,1,CTRL
tradjenta,10,9244,1,CTRL
depend,10,9244,1,CTRL
torn,10,9244,1,CTRL
thoracotomy,10,9244,1,CTRL
renaplex,10,9244,1,CTRL
actonel,10,9244,1,CTRL
visceral,10,9244,1,CTRL
angiomas,10,9244,1,CTRL
deformed,10,9244,1,CTRL
reproducible,10,9244,1,CTRL
vats,10,9244,1,CTRL
filters,10,9244,1,CTRL
silicones,10,9244,1,CTRL
anita,10,9244,1,CTRL
processed,10,9244,1,CTRL
bxs,10,9244,1,CTRL
uniform,10,9244,1,CTRL
rinses,10,9244,1,CTRL
soler,10,9244,1,CTRL
inverted,10,9244,1,CTRL
nasopharyngoscopy,10,9244,1,CTRL
pharyngoscopy,10,9244,1,CTRL
dissolv,10,9244,1,CTRL
ccr,10,9244,1,CTRL
weathers,10,9244,1,CTRL
msm,10,9244,1,CTRL
cannulate,10,9244,1,CTRL
cecil,10,9244,1,CTRL
remarried,10,9244,1,CTRL
coughs,10,9244,1,CTRL
fibers,10,9244,1,CTRL
evidently,10,9244,1,CTRL
shaker,10,9244,1,CTRL
fibroglandular,10,9244,1,CTRL
paps,10,9244,1,CTRL
intolerant,10,9244,1,CTRL
arthroscop,10,9244,1,CTRL
folliculitis,10,9244,1,CTRL
steri,10,9244,1,CTRL
blufton,10,9244,1,CTRL
geraldine,10,9244,1,CTRL
heberden,10,9244,1,CTRL
fbse,10,9244,1,CTRL
clumping,10,9244,1,CTRL
xerosis,10,9244,1,CTRL
febuxostat,10,9244,1,CTRL
harnish,10,9244,1,CTRL
unlisted,10,9244,1,CTRL
iab,10,9244,1,CTRL
svd,10,9244,1,CTRL
restylane,10,9244,1,CTRL
glabella,10,9244,1,CTRL
antonovich,10,9244,1,CTRL
prognostic,10,9244,1,CTRL
accommodative,10,9244,1,CTRL
triglide,10,9244,1,CTRL
coq,10,9244,1,CTRL
minocin,10,9244,1,CTRL
fagerstrom,10,9244,1,CTRL
webspace,10,9244,1,CTRL
sang,10,9244,1,CTRL
jolene,10,9244,1,CTRL
microalb,10,9244,1,CTRL
nwosu,10,9244,1,CTRL
ipss,10,9244,1,CTRL
phimosis,10,9244,1,CTRL
becky,10,9244,1,CTRL
vasoconstricted,10,9244,1,CTRL
lmtd,10,9244,1,CTRL
mpi,10,9244,1,CTRL
dddr,10,9244,1,CTRL
paraspinals,10,9244,1,CTRL
suzann,10,9244,1,CTRL
interchange,10,9244,1,CTRL
cave,10,9244,1,CTRL
microalbuminuria,10,9244,1,CTRL
pruritic,10,9244,1,CTRL
audio,10,9244,1,CTRL
flp,10,9244,1,CTRL
waxy,10,9244,1,CTRL
fee,10,9244,1,CTRL
tympanogram,10,9244,1,CTRL
agatston,10,9244,1,CTRL
epicondylitis,10,9244,1,CTRL
bivens,10,9244,1,CTRL
gapway,10,9244,1,CTRL
mediolateral,10,9244,1,CTRL
splaying,10,9244,1,CTRL
uvj,10,9244,1,CTRL
epworth,10,9244,1,CTRL
postprandial,10,9244,1,CTRL
unlimited,10,9244,1,CTRL
holofchak,10,9244,1,CTRL
shunts,10,9244,1,CTRL
inflow,10,9244,1,CTRL
westone,10,9244,1,CTRL
gastroenterologic,10,9244,1,CTRL
tomosynthesis,10,9244,1,CTRL
cervicothoracic,10,9244,1,CTRL
estring,10,9244,1,CTRL
interfering,10,9244,1,CTRL
angermeier,10,9244,1,CTRL
gammopathy,10,9244,1,CTRL
aldactazide,10,9244,1,CTRL
koch,10,9244,1,CTRL
distefano,10,9244,1,CTRL
canthoplasty,10,9244,1,CTRL
famvir,10,9244,1,CTRL
invokana,10,9244,1,CTRL
platt,10,9244,1,CTRL
rizatriptan,10,9244,1,CTRL
lows,10,9244,1,CTRL
stressful,10,9244,1,CTRL
aortogram,10,9244,1,CTRL
hla,10,9244,1,CTRL
cerave,10,9244,1,CTRL
abernathy,10,9244,1,CTRL
peura,10,9244,1,CTRL
tussionex,10,9244,1,CTRL
donovan,10,9244,1,CTRL
calcipotriene,10,9244,1,CTRL
cbs,10,9244,1,CTRL
willyard,10,9244,1,CTRL
divers,10,9244,1,CTRL
kaldy,10,9244,1,CTRL
sclerosus,10,9244,1,CTRL
sccis,10,9244,1,CTRL
volunteering,10,9244,1,CTRL
reapir,10,9244,1,CTRL
tondia,10,9244,1,CTRL
geurts,10,9244,1,CTRL
pomalidomide,10,9244,1,CTRL
churg,10,9244,1,CTRL
strauss,10,9244,1,CTRL
duricef,10,9244,1,CTRL
edmund,10,9244,1,CTRL
apl,10,9244,1,CTRL
psychophysiological,10,9244,1,CTRL
cystorrhaphy,10,9244,1,CTRL
carmol,10,9244,1,CTRL
pacult,10,9244,1,CTRL
graylin,10,9244,1,CTRL
linnen,10,9244,1,CTRL
octa,10,9244,1,CTRL
lozanne,10,9244,1,CTRL
narang,10,9244,1,CTRL
cuboid,10,9244,1,CTRL
tinsley,10,9244,1,CTRL
magna,10,9244,1,CTRL
dockins,10,9244,1,CTRL
castration,10,9244,1,CTRL
accepting,9,9749,1,CTRL
quadriceps,9,9749,1,CTRL
untreated,9,9749,1,CTRL
differentiation,9,9749,1,CTRL
flair,9,9749,1,CTRL
fluoro,9,9749,1,CTRL
desirable,9,9749,1,CTRL
anterolisthesis,9,9749,1,CTRL
arousable,9,9749,1,CTRL
sequela,9,9749,1,CTRL
educate,9,9749,1,CTRL
loaded,9,9749,1,CTRL
dapt,9,9749,1,CTRL
ctm,9,9749,1,CTRL
antihypertensives,9,9749,1,CTRL
intakes,9,9749,1,CTRL
herbals,9,9749,1,CTRL
timothy,9,9749,1,CTRL
senokot,9,9749,1,CTRL
uf,9,9749,1,CTRL
interactive,9,9749,1,CTRL
truly,9,9749,1,CTRL
supra,9,9749,1,CTRL
daughters,9,9749,1,CTRL
multisequence,9,9749,1,CTRL
grandson,9,9749,1,CTRL
ambulator,9,9749,1,CTRL
skid,9,9749,1,CTRL
pooling,9,9749,1,CTRL
swabs,9,9749,1,CTRL
pursed,9,9749,1,CTRL
swallows,9,9749,1,CTRL
sequencing,9,9749,1,CTRL
resonance,9,9749,1,CTRL
court,9,9749,1,CTRL
pharyngitis,9,9749,1,CTRL
functionally,9,9749,1,CTRL
hung,9,9749,1,CTRL
brompheniramine,9,9749,1,CTRL
pseudoeph,9,9749,1,CTRL
qt,9,9749,1,CTRL
amedysis,9,9749,1,CTRL
demadex,9,9749,1,CTRL
arc,9,9749,1,CTRL
apogee,9,9749,1,CTRL
delivered,9,9749,1,CTRL
ssri,9,9749,1,CTRL
rem,9,9749,1,CTRL
frail,9,9749,1,CTRL
share,9,9749,1,CTRL
avh,9,9749,1,CTRL
papers,9,9749,1,CTRL
thalassemia,9,9749,1,CTRL
assumed,9,9749,1,CTRL
consents,9,9749,1,CTRL
tearful,9,9749,1,CTRL
explains,9,9749,1,CTRL
anticipates,9,9749,1,CTRL
reticulocytes,9,9749,1,CTRL
microcytic,9,9749,1,CTRL
gdmt,9,9749,1,CTRL
carried,9,9749,1,CTRL
afraid,9,9749,1,CTRL
among,9,9749,1,CTRL
difficile,9,9749,1,CTRL
microbiology,9,9749,1,CTRL
eliminate,9,9749,1,CTRL
lpm,9,9749,1,CTRL
rock,9,9749,1,CTRL
ro,9,9749,1,CTRL
shifting,9,9749,1,CTRL
lawton,9,9749,1,CTRL
springview,9,9749,1,CTRL
puts,9,9749,1,CTRL
glabellar,9,9749,1,CTRL
aim,9,9749,1,CTRL
dz,9,9749,1,CTRL
necessity,9,9749,1,CTRL
laura,9,9749,1,CTRL
titrated,9,9749,1,CTRL
patency,9,9749,1,CTRL
aca,9,9749,1,CTRL
stephanie,9,9749,1,CTRL
cassette,9,9749,1,CTRL
twenty,9,9749,1,CTRL
plant,9,9749,1,CTRL
police,9,9749,1,CTRL
stretches,9,9749,1,CTRL
yelling,9,9749,1,CTRL
indices,9,9749,1,CTRL
fissures,9,9749,1,CTRL
labile,9,9749,1,CTRL
passes,9,9749,1,CTRL
prescribing,9,9749,1,CTRL
lib,9,9749,1,CTRL
disciplines,9,9749,1,CTRL
indefinitely,9,9749,1,CTRL
jo,9,9749,1,CTRL
sedrate,9,9749,1,CTRL
soiled,9,9749,1,CTRL
wood,9,9749,1,CTRL
myers,9,9749,1,CTRL
intrahepatic,9,9749,1,CTRL
shawn,9,9749,1,CTRL
pivot,9,9749,1,CTRL
equivocal,9,9749,1,CTRL
wooster,9,9749,1,CTRL
hendrickson,9,9749,1,CTRL
ge,9,9749,1,CTRL
prazosin,9,9749,1,CTRL
kill,9,9749,1,CTRL
rechecked,9,9749,1,CTRL
selenium,9,9749,1,CTRL
bear,9,9749,1,CTRL
collagen,9,9749,1,CTRL
wore,9,9749,1,CTRL
element,9,9749,1,CTRL
dic,9,9749,1,CTRL
vel,9,9749,1,CTRL
technically,9,9749,1,CTRL
dating,9,9749,1,CTRL
iliopsoas,9,9749,1,CTRL
glove,9,9749,1,CTRL
phalangeal,9,9749,1,CTRL
forgot,9,9749,1,CTRL
clears,9,9749,1,CTRL
lamotrigine,9,9749,1,CTRL
transitions,9,9749,1,CTRL
elena,9,9749,1,CTRL
livalo,9,9749,1,CTRL
moxifloxacin,9,9749,1,CTRL
characterization,9,9749,1,CTRL
convexity,9,9749,1,CTRL
plts,9,9749,1,CTRL
occlusive,9,9749,1,CTRL
voltage,9,9749,1,CTRL
involves,9,9749,1,CTRL
mae,9,9749,1,CTRL
phart,9,9749,1,CTRL
lacwbart,9,9749,1,CTRL
prick,9,9749,1,CTRL
planner,9,9749,1,CTRL
posey,9,9749,1,CTRL
linked,9,9749,1,CTRL
manver,9,9749,1,CTRL
cone,9,9749,1,CTRL
corresponds,9,9749,1,CTRL
dana,9,9749,1,CTRL
stewart,9,9749,1,CTRL
di,9,9749,1,CTRL
investigate,9,9749,1,CTRL
bashir,9,9749,1,CTRL
ahmad,9,9749,1,CTRL
lone,9,9749,1,CTRL
pfo,9,9749,1,CTRL
doff,9,9749,1,CTRL
presyncopal,9,9749,1,CTRL
hopeful,9,9749,1,CTRL
staphylococcus,9,9749,1,CTRL
hanger,9,9749,1,CTRL
rises,9,9749,1,CTRL
metolazone,9,9749,1,CTRL
serving,9,9749,1,CTRL
multimodals,9,9749,1,CTRL
ampicillin,9,9749,1,CTRL
mic,9,9749,1,CTRL
transcatheter,9,9749,1,CTRL
weighed,9,9749,1,CTRL
overloaded,9,9749,1,CTRL
glycerin,9,9749,1,CTRL
beverly,9,9749,1,CTRL
rod,9,9749,1,CTRL
screw,9,9749,1,CTRL
trochanter,9,9749,1,CTRL
externally,9,9749,1,CTRL
empties,9,9749,1,CTRL
circumscribed,9,9749,1,CTRL
worn,9,9749,1,CTRL
garcia,9,9749,1,CTRL
lrd,9,9749,1,CTRL
pustules,9,9749,1,CTRL
thrills,9,9749,1,CTRL
amputations,9,9749,1,CTRL
ranolazine,9,9749,1,CTRL
rivers,9,9749,1,CTRL
redressed,9,9749,1,CTRL
uptitrated,9,9749,1,CTRL
dur,9,9749,1,CTRL
steatohepatitis,9,9749,1,CTRL
hyperdynamic,9,9749,1,CTRL
strategy,9,9749,1,CTRL
immune,9,9749,1,CTRL
bal,9,9749,1,CTRL
pars,9,9749,1,CTRL
perioperatively,9,9749,1,CTRL
derrick,9,9749,1,CTRL
khoury,9,9749,1,CTRL
timoptic,9,9749,1,CTRL
pons,9,9749,1,CTRL
retrolisthesis,9,9749,1,CTRL
vasomotor,9,9749,1,CTRL
vest,9,9749,1,CTRL
myofascial,9,9749,1,CTRL
vulvar,9,9749,1,CTRL
served,9,9749,1,CTRL
alicia,9,9749,1,CTRL
widening,9,9749,1,CTRL
refvem,9,9749,1,CTRL
skinner,9,9749,1,CTRL
buechler,9,9749,1,CTRL
antihistamines,9,9749,1,CTRL
lana,9,9749,1,CTRL
eluting,9,9749,1,CTRL
mc,9,9749,1,CTRL
ia,9,9749,1,CTRL
favoring,9,9749,1,CTRL
heterogenous,9,9749,1,CTRL
relating,9,9749,1,CTRL
clusters,9,9749,1,CTRL
overlap,9,9749,1,CTRL
restoration,9,9749,1,CTRL
hdc,9,9749,1,CTRL
frances,9,9749,1,CTRL
ideations,9,9749,1,CTRL
minipress,9,9749,1,CTRL
passage,9,9749,1,CTRL
rinsing,9,9749,1,CTRL
lordosis,9,9749,1,CTRL
conj,9,9749,1,CTRL
desc,9,9749,1,CTRL
chemodenervation,9,9749,1,CTRL
hollow,9,9749,1,CTRL
capitis,9,9749,1,CTRL
dilution,9,9749,1,CTRL
plana,9,9749,1,CTRL
traveled,9,9749,1,CTRL
devlin,9,9749,1,CTRL
threatt,9,9749,1,CTRL
singh,9,9749,1,CTRL
sphincterotomy,9,9749,1,CTRL
bcps,9,9749,1,CTRL
cyclophosphamide,9,9749,1,CTRL
fann,9,9749,1,CTRL
ain,9,9749,1,CTRL
extremeties,9,9749,1,CTRL
stump,9,9749,1,CTRL
jar,9,9749,1,CTRL
articulation,9,9749,1,CTRL
soy,9,9749,1,CTRL
psyc,9,9749,1,CTRL
ki,9,9749,1,CTRL
anisocytosis,9,9749,1,CTRL
derek,9,9749,1,CTRL
radiopaque,9,9749,1,CTRL
grains,9,9749,1,CTRL
reflection,9,9749,1,CTRL
orthopedist,9,9749,1,CTRL
pulsatile,9,9749,1,CTRL
matthews,9,9749,1,CTRL
costal,9,9749,1,CTRL
mammaplasty,9,9749,1,CTRL
femara,9,9749,1,CTRL
clamp,9,9749,1,CTRL
ureters,9,9749,1,CTRL
technologist,9,9749,1,CTRL
xcapsl,9,9749,1,CTRL
ecp,9,9749,1,CTRL
clavicular,9,9749,1,CTRL
vzv,9,9749,1,CTRL
landing,9,9749,1,CTRL
decent,9,9749,1,CTRL
hat,9,9749,1,CTRL
jamie,9,9749,1,CTRL
elaine,9,9749,1,CTRL
pennsylvania,9,9749,1,CTRL
patulous,9,9749,1,CTRL
nutritionist,9,9749,1,CTRL
ovale,9,9749,1,CTRL
halls,9,9749,1,CTRL
noninjected,9,9749,1,CTRL
centerwell,9,9749,1,CTRL
mucinous,9,9749,1,CTRL
dowdy,9,9749,1,CTRL
nonambulatory,9,9749,1,CTRL
lns,9,9749,1,CTRL
devi,9,9749,1,CTRL
bigger,9,9749,1,CTRL
donation,9,9749,1,CTRL
ntg,9,9749,1,CTRL
fractions,9,9749,1,CTRL
stocking,9,9749,1,CTRL
identity,9,9749,1,CTRL
px,9,9749,1,CTRL
compare,9,9749,1,CTRL
composite,9,9749,1,CTRL
elects,9,9749,1,CTRL
pediatrics,9,9749,1,CTRL
serologic,9,9749,1,CTRL
dexterity,9,9749,1,CTRL
tag,9,9749,1,CTRL
antagonist,9,9749,1,CTRL
soles,9,9749,1,CTRL
rubbing,9,9749,1,CTRL
capful,9,9749,1,CTRL
ringing,9,9749,1,CTRL
ohio,9,9749,1,CTRL
atkinson,9,9749,1,CTRL
exhausted,9,9749,1,CTRL
portacath,9,9749,1,CTRL
yoga,9,9749,1,CTRL
quickdash,9,9749,1,CTRL
briefcase,9,9749,1,CTRL
matching,9,9749,1,CTRL
il,9,9749,1,CTRL
conventional,9,9749,1,CTRL
travels,9,9749,1,CTRL
noncompliant,9,9749,1,CTRL
convenient,9,9749,1,CTRL
lange,9,9749,1,CTRL
nichols,9,9749,1,CTRL
largen,9,9749,1,CTRL
whose,9,9749,1,CTRL
bt,9,9749,1,CTRL
bark,9,9749,1,CTRL
dorian,9,9749,1,CTRL
burgess,9,9749,1,CTRL
suffers,9,9749,1,CTRL
binge,9,9749,1,CTRL
weber,9,9749,1,CTRL
nolvadex,9,9749,1,CTRL
syrg,9,9749,1,CTRL
dawn,9,9749,1,CTRL
ijem,9,9749,1,CTRL
sinequan,9,9749,1,CTRL
anemaria,9,9749,1,CTRL
takacs,9,9749,1,CTRL
hga,9,9749,1,CTRL
rcc,9,9749,1,CTRL
completeness,9,9749,1,CTRL
polymyxin,9,9749,1,CTRL
mile,9,9749,1,CTRL
stephenson,9,9749,1,CTRL
aligned,9,9749,1,CTRL
vistaril,9,9749,1,CTRL
incorporate,9,9749,1,CTRL
technician,9,9749,1,CTRL
eruptions,9,9749,1,CTRL
dupuytren,9,9749,1,CTRL
coarctation,9,9749,1,CTRL
dramatically,9,9749,1,CTRL
ponv,9,9749,1,CTRL
arthroscopic,9,9749,1,CTRL
paxlovid,9,9749,1,CTRL
mason,9,9749,1,CTRL
cerv,9,9749,1,CTRL
blasts,9,9749,1,CTRL
hatfield,9,9749,1,CTRL
unplanned,9,9749,1,CTRL
dk,9,9749,1,CTRL
gouty,9,9749,1,CTRL
grain,9,9749,1,CTRL
immunotherapy,9,9749,1,CTRL
keratinizing,9,9749,1,CTRL
scca,9,9749,1,CTRL
bandaging,9,9749,1,CTRL
emulsion,9,9749,1,CTRL
ilr,9,9749,1,CTRL
herpetic,9,9749,1,CTRL
interestingly,9,9749,1,CTRL
deeper,9,9749,1,CTRL
absorbable,9,9749,1,CTRL
ctu,9,9749,1,CTRL
tourville,9,9749,1,CTRL
noble,9,9749,1,CTRL
decay,9,9749,1,CTRL
gemfibrozil,9,9749,1,CTRL
staple,9,9749,1,CTRL
wiping,9,9749,1,CTRL
download,9,9749,1,CTRL
phentermine,9,9749,1,CTRL
listhesis,9,9749,1,CTRL
miscarriages,9,9749,1,CTRL
calan,9,9749,1,CTRL
doc,9,9749,1,CTRL
grapefruit,9,9749,1,CTRL
guiding,9,9749,1,CTRL
annuloplasty,9,9749,1,CTRL
mult,9,9749,1,CTRL
tnm,9,9749,1,CTRL
bothers,9,9749,1,CTRL
postvoid,9,9749,1,CTRL
caduet,9,9749,1,CTRL
metanx,9,9749,1,CTRL
cricoid,9,9749,1,CTRL
bimatoprost,9,9749,1,CTRL
complement,9,9749,1,CTRL
posttraumatic,9,9749,1,CTRL
dermatomes,9,9749,1,CTRL
discovery,9,9749,1,CTRL
discoid,9,9749,1,CTRL
web,9,9749,1,CTRL
tran,9,9749,1,CTRL
hrct,9,9749,1,CTRL
shaving,9,9749,1,CTRL
vitd,9,9749,1,CTRL
auricular,9,9749,1,CTRL
mio,9,9749,1,CTRL
lvedd,9,9749,1,CTRL
aml,9,9749,1,CTRL
sod,9,9749,1,CTRL
reoperation,9,9749,1,CTRL
gourdin,9,9749,1,CTRL
spl,9,9749,1,CTRL
architectural,9,9749,1,CTRL
sickle,9,9749,1,CTRL
ciccone,9,9749,1,CTRL
hazards,9,9749,1,CTRL
grans,9,9749,1,CTRL
pleurisy,9,9749,1,CTRL
syphilis,8,10168,1,CTRL
sequence,8,10168,1,CTRL
leighton,8,10168,1,CTRL
undetermined,8,10168,1,CTRL
exceed,8,10168,1,CTRL
irregularly,8,10168,1,CTRL
lacunar,8,10168,1,CTRL
empiric,8,10168,1,CTRL
depletion,8,10168,1,CTRL
creases,8,10168,1,CTRL
iso,8,10168,1,CTRL
osm,8,10168,1,CTRL
flaccid,8,10168,1,CTRL
caregivers,8,10168,1,CTRL
phrases,8,10168,1,CTRL
appendicular,8,10168,1,CTRL
dulcolax,8,10168,1,CTRL
differences,8,10168,1,CTRL
knew,8,10168,1,CTRL
preclude,8,10168,1,CTRL
corr,8,10168,1,CTRL
extubated,8,10168,1,CTRL
captured,8,10168,1,CTRL
misinterprets,8,10168,1,CTRL
mural,8,10168,1,CTRL
fellowship,8,10168,1,CTRL
irene,8,10168,1,CTRL
coordinating,8,10168,1,CTRL
contributors,8,10168,1,CTRL
abinsay,8,10168,1,CTRL
owns,8,10168,1,CTRL
cocktail,8,10168,1,CTRL
aarom,8,10168,1,CTRL
sulci,8,10168,1,CTRL
unresponsive,8,10168,1,CTRL
methadone,8,10168,1,CTRL
drooling,8,10168,1,CTRL
decadron,8,10168,1,CTRL
empirically,8,10168,1,CTRL
alfa,8,10168,1,CTRL
mannitol,8,10168,1,CTRL
align,8,10168,1,CTRL
alike,8,10168,1,CTRL
ostomy,8,10168,1,CTRL
structured,8,10168,1,CTRL
engagement,8,10168,1,CTRL
facilities,8,10168,1,CTRL
leisure,8,10168,1,CTRL
label,8,10168,1,CTRL
furnished,8,10168,1,CTRL
sgp,8,10168,1,CTRL
infiltration,8,10168,1,CTRL
scooting,8,10168,1,CTRL
grandchild,8,10168,1,CTRL
dad,8,10168,1,CTRL
nathaniel,8,10168,1,CTRL
scapular,8,10168,1,CTRL
vanc,8,10168,1,CTRL
restarting,8,10168,1,CTRL
petechial,8,10168,1,CTRL
ivs,8,10168,1,CTRL
sidelying,8,10168,1,CTRL
mutually,8,10168,1,CTRL
bunionectomy,8,10168,1,CTRL
advocate,8,10168,1,CTRL
sort,8,10168,1,CTRL
atropine,8,10168,1,CTRL
slices,8,10168,1,CTRL
wheel,8,10168,1,CTRL
tricare,8,10168,1,CTRL
qualify,8,10168,1,CTRL
beds,8,10168,1,CTRL
bw,8,10168,1,CTRL
wit,8,10168,1,CTRL
silent,8,10168,1,CTRL
imp,8,10168,1,CTRL
wharton,8,10168,1,CTRL
basically,8,10168,1,CTRL
rbcs,8,10168,1,CTRL
personality,8,10168,1,CTRL
rested,8,10168,1,CTRL
alveolar,8,10168,1,CTRL
corpus,8,10168,1,CTRL
callosum,8,10168,1,CTRL
effacement,8,10168,1,CTRL
ethmoid,8,10168,1,CTRL
hyperdense,8,10168,1,CTRL
associations,8,10168,1,CTRL
transaminitis,8,10168,1,CTRL
dirty,8,10168,1,CTRL
practiced,8,10168,1,CTRL
stores,8,10168,1,CTRL
calhoun,8,10168,1,CTRL
colorado,8,10168,1,CTRL
standby,8,10168,1,CTRL
relax,8,10168,1,CTRL
ota,8,10168,1,CTRL
relayed,8,10168,1,CTRL
restlessness,8,10168,1,CTRL
cdi,8,10168,1,CTRL
sanders,8,10168,1,CTRL
underwear,8,10168,1,CTRL
communicates,8,10168,1,CTRL
posteriorly,8,10168,1,CTRL
bfast,8,10168,1,CTRL
perspective,8,10168,1,CTRL
maleate,8,10168,1,CTRL
delambo,8,10168,1,CTRL
comparative,8,10168,1,CTRL
spectral,8,10168,1,CTRL
eq,8,10168,1,CTRL
omnicef,8,10168,1,CTRL
epithelium,8,10168,1,CTRL
murray,8,10168,1,CTRL
costophrenic,8,10168,1,CTRL
tailored,8,10168,1,CTRL
corticosteroids,8,10168,1,CTRL
uni,8,10168,1,CTRL
diuresed,8,10168,1,CTRL
chaplain,8,10168,1,CTRL
logical,8,10168,1,CTRL
darbepoetin,8,10168,1,CTRL
gaffney,8,10168,1,CTRL
chemical,8,10168,1,CTRL
contractions,8,10168,1,CTRL
aquacel,8,10168,1,CTRL
tlso,8,10168,1,CTRL
mechanics,8,10168,1,CTRL
supervising,8,10168,1,CTRL
contribute,8,10168,1,CTRL
ava,8,10168,1,CTRL
knowing,8,10168,1,CTRL
degraded,8,10168,1,CTRL
somatom,8,10168,1,CTRL
antiepileptic,8,10168,1,CTRL
macrocytosis,8,10168,1,CTRL
reevaluate,8,10168,1,CTRL
thu,8,10168,1,CTRL
decompressed,8,10168,1,CTRL
anywhere,8,10168,1,CTRL
pins,8,10168,1,CTRL
biventricular,8,10168,1,CTRL
continent,8,10168,1,CTRL
satart,8,10168,1,CTRL
superiorly,8,10168,1,CTRL
distressed,8,10168,1,CTRL
tapse,8,10168,1,CTRL
lll,8,10168,1,CTRL
edg,8,10168,1,CTRL
stom,8,10168,1,CTRL
purvis,8,10168,1,CTRL
pph,8,10168,1,CTRL
eltrd,8,10168,1,CTRL
categories,8,10168,1,CTRL
leah,8,10168,1,CTRL
hypomimia,8,10168,1,CTRL
staffed,8,10168,1,CTRL
stented,8,10168,1,CTRL
aripiprazole,8,10168,1,CTRL
stimulant,8,10168,1,CTRL
mra,8,10168,1,CTRL
pierce,8,10168,1,CTRL
snyder,8,10168,1,CTRL
bos,8,10168,1,CTRL
ons,8,10168,1,CTRL
arrives,8,10168,1,CTRL
zoledronic,8,10168,1,CTRL
rests,8,10168,1,CTRL
oxy,8,10168,1,CTRL
antiemetics,8,10168,1,CTRL
gentamicin,8,10168,1,CTRL
contractility,8,10168,1,CTRL
tricor,8,10168,1,CTRL
bearden,8,10168,1,CTRL
comminuted,8,10168,1,CTRL
levitra,8,10168,1,CTRL
promptly,8,10168,1,CTRL
levophed,8,10168,1,CTRL
organizing,8,10168,1,CTRL
diamox,8,10168,1,CTRL
trended,8,10168,1,CTRL
pressors,8,10168,1,CTRL
spacing,8,10168,1,CTRL
stigmata,8,10168,1,CTRL
concentrate,8,10168,1,CTRL
fluocinolone,8,10168,1,CTRL
absorption,8,10168,1,CTRL
fluctuations,8,10168,1,CTRL
vanessa,8,10168,1,CTRL
aam,8,10168,1,CTRL
remarkably,8,10168,1,CTRL
definitively,8,10168,1,CTRL
reglan,8,10168,1,CTRL
suffering,8,10168,1,CTRL
chose,8,10168,1,CTRL
familial,8,10168,1,CTRL
springs,8,10168,1,CTRL
ali,8,10168,1,CTRL
gloves,8,10168,1,CTRL
blake,8,10168,1,CTRL
tcat,8,10168,1,CTRL
graduated,8,10168,1,CTRL
arytenoids,8,10168,1,CTRL
vestibule,8,10168,1,CTRL
retracted,8,10168,1,CTRL
surfaces,8,10168,1,CTRL
rh,8,10168,1,CTRL
impair,8,10168,1,CTRL
deliver,8,10168,1,CTRL
eager,8,10168,1,CTRL
shrimp,8,10168,1,CTRL
somewhere,8,10168,1,CTRL
provoked,8,10168,1,CTRL
flushing,8,10168,1,CTRL
regimens,8,10168,1,CTRL
contin,8,10168,1,CTRL
kps,8,10168,1,CTRL
eoms,8,10168,1,CTRL
negotiation,8,10168,1,CTRL
lacks,8,10168,1,CTRL
replaces,8,10168,1,CTRL
emergently,8,10168,1,CTRL
peanut,8,10168,1,CTRL
sustaining,8,10168,1,CTRL
ligament,8,10168,1,CTRL
blanket,8,10168,1,CTRL
